first,cc_num,trans_date_trans_time,merchant,amt,street,city,state,trans_num,merch_lat,merch_long,is_fraud
Alex,4725673654161314,2019-01-22 10:12:50,"fraud_Yost, Block and Koepp",91.78,874 Fred Knolls Apt. 609,Orient,NY,6e472d6f4ac481010b339e7b702d8c7a,42.063321,-73.037323,0
Alex,4725673654161314,2019-01-22 16:09:20,fraud_Hoppe-Parisian,66.81,874 Fred Knolls Apt. 609,Orient,NY,f7ca5a3d78212697b37cb3c74cbb1366,40.768768,-71.313787,0
Alex,4725673654161314,2019-01-22 20:48:44,fraud_Leannon-Ward,62.22,874 Fred Knolls Apt. 609,Orient,NY,9f5b5275300d1ae3f95cf8cfa7dd991d,40.572164,-71.97226500000001,0
Alex,4725673654161314,2019-01-23 10:30:53,fraud_Roob LLC,67.2,874 Fred Knolls Apt. 609,Orient,NY,bf3935c910c740749c62487d1b0f1aa4,41.484521,-71.716036,0
Alex,4725673654161314,2019-01-27 15:45:24,fraud_Schimmel-Olson,56.99,874 Fred Knolls Apt. 609,Orient,NY,a5cc17ce0478943173effb29ea6c9ae9,41.270798,-72.177214,0
Alex,4725673654161314,2019-01-28 07:04:36,"fraud_Rohan, White and Aufderhar",19.59,874 Fred Knolls Apt. 609,Orient,NY,6939d5a44a58d6f8683c1b01d1d46dae,42.011926,-71.372723,0
Alex,4725673654161314,2019-01-29 03:26:20,"fraud_Watsica, Haag and Considine",1507.78,874 Fred Knolls Apt. 609,Orient,NY,5a8a6d9f4c94e8fb581551abab979e9b,41.385936,-73.027774,0
Alex,4725673654161314,2019-02-01 09:52:51,"fraud_Reichert, Huels and Hoppe",6.16,874 Fred Knolls Apt. 609,Orient,NY,80f6e0827d2727eabed462b2d81a863b,40.19313,-71.289287,0
Alex,4725673654161314,2019-02-01 23:55:08,"fraud_Swaniawski, Nitzsche and Welch",81.38,874 Fred Knolls Apt. 609,Orient,NY,e75c69a4b335d9509e01ce55016ffba6,42.069858,-72.867406,0
Alex,4725673654161314,2019-02-04 03:58:30,"fraud_Wintheiser, Dietrich and Schimmel",6.01,874 Fred Knolls Apt. 609,Orient,NY,eb2d0076aa16b185f16e98b7ef30c589,40.625116,-72.067649,0
Alex,4725673654161314,2019-02-05 12:47:39,fraud_Fahey Inc,16.34,874 Fred Knolls Apt. 609,Orient,NY,56146192cc5277aa22d7423f352b0310,42.012983,-72.570771,0
Alex,4725673654161314,2019-02-09 17:24:42,fraud_Hills-Boyer,1.51,874 Fred Knolls Apt. 609,Orient,NY,424c130ecdcb0881ce3877c6928a531f,41.548985,-72.0101,0
Alex,4725673654161314,2019-02-09 20:44:04,"fraud_Larkin, Stracke and Greenfelder",33.8,874 Fred Knolls Apt. 609,Orient,NY,3759e23fbe8474755b1625dfd1ee0231,41.555653,-71.73884,0
Alex,4725673654161314,2019-02-11 21:52:56,fraud_Waelchi Inc,5.2,874 Fred Knolls Apt. 609,Orient,NY,fccb0763eb6993838b92bb57561b4675,41.18423,-72.866093,0
Alex,4725673654161314,2019-02-11 21:54:43,fraud_Torphy-Kertzmann,84.44,874 Fred Knolls Apt. 609,Orient,NY,efd4d6ebd038cc2328118c35ce7e8b7f,40.680396,-72.692875,0
Alex,4725673654161314,2019-02-12 04:57:12,fraud_Boyer PLC,381.3,874 Fred Knolls Apt. 609,Orient,NY,7b0510e42f182ebd252ae96cce9900ee,40.745964,-73.036006,0
Alex,4725673654161314,2019-02-12 17:41:23,fraud_Morissette LLC,40.05,874 Fred Knolls Apt. 609,Orient,NY,08b062033c16faf31e09ec9459b1016a,41.981557,-71.428477,0
Alex,4725673654161314,2019-02-14 09:03:16,"fraud_Quitzon, Green and Bashirian",4.6,874 Fred Knolls Apt. 609,Orient,NY,b768c7698747196ba3c8f05ac02f7a09,40.709134000000006,-73.225913,0
Alex,4725673654161314,2019-02-17 02:23:33,"fraud_Christiansen, Goyette and Schamberger",33.76,874 Fred Knolls Apt. 609,Orient,NY,efec185e97e5c4b101c813669d0afb2e,40.486003,-72.076595,0
Alex,4725673654161314,2019-02-18 07:04:58,fraud_Koss and Sons,99.04,874 Fred Knolls Apt. 609,Orient,NY,2dcf8d86525fbe86a9b4f98306eb7961,42.082462,-72.53260300000001,0
Alex,4725673654161314,2019-02-18 09:02:58,"fraud_Schmeler, Bashirian and Price",726.11,874 Fred Knolls Apt. 609,Orient,NY,73edd15cd21c3cb606a6461af6cd3642,41.065378,-72.065453,0
Alex,4725673654161314,2019-02-22 09:12:03,fraud_Pagac LLC,25.95,874 Fred Knolls Apt. 609,Orient,NY,7eae9121f030e8303f5de6675d9d2512,41.862223,-72.860434,0
Alex,4725673654161314,2019-02-22 16:55:31,"fraud_Wuckert, Wintheiser and Friesen",8.97,874 Fred Knolls Apt. 609,Orient,NY,ee5210c5506a53e2c9cc2459feedf575,40.240367,-71.655774,0
Alex,4725673654161314,2019-02-23 22:01:38,"fraud_Witting, Beer and Ernser",17.17,874 Fred Knolls Apt. 609,Orient,NY,f2c239483524b9c663ce50884bd5e589,40.773082,-71.97171,0
Alex,4725673654161314,2019-02-25 09:24:03,"fraud_Greenfelder, Bartoletti and Davis",10.0,874 Fred Knolls Apt. 609,Orient,NY,911f96fcc07df8a248199dcd546f9825,41.151757,-71.537778,0
Alex,4725673654161314,2019-02-26 12:34:05,fraud_Dibbert and Sons,9.41,874 Fred Knolls Apt. 609,Orient,NY,92210ba96048f591c42e420ca803d043,41.942794,-71.50745400000001,0
Alex,4725673654161314,2019-02-26 17:31:16,fraud_Johns-Hoeger,46.38,874 Fred Knolls Apt. 609,Orient,NY,5008c1efa326f6a4ea61df48f62726af,41.848132,-71.31248199999999,0
Alex,4725673654161314,2019-02-28 13:37:53,"fraud_Hintz, Bauch and Smith",43.99,874 Fred Knolls Apt. 609,Orient,NY,c07338cfb2dea0a3d5fefc51b1a54269,42.015709,-71.629316,0
Alex,4725673654161314,2019-03-03 19:02:14,"fraud_Schroeder, Wolff and Hermiston",7.7,874 Fred Knolls Apt. 609,Orient,NY,760be911e3a6b62f8bf506571f5ba3ec,40.948931,-72.77331,0
Alex,4725673654161314,2019-03-05 15:34:37,fraud_Thiel-Thiel,29.55,874 Fred Knolls Apt. 609,Orient,NY,8cef7110739e3a125419db3a9c7c1732,40.483256,-72.786437,0
Alex,4725673654161314,2019-03-11 20:06:40,fraud_Kub PLC,8.93,874 Fred Knolls Apt. 609,Orient,NY,f949eafbf3648d2fa3ae22a35947b49c,40.336227,-71.492721,0
Alex,4725673654161314,2019-03-12 04:52:37,fraud_Cummings LLC,49.98,874 Fred Knolls Apt. 609,Orient,NY,7c9bd9ec0e5f08a153fcaa9ad425a0b8,40.647462,-71.517491,0
Alex,4725673654161314,2019-03-13 19:58:06,fraud_Lubowitz-Walter,77.34,874 Fred Knolls Apt. 609,Orient,NY,88f204245bcdc6441d2fbe2ad5e22bc2,41.217259000000006,-73.021384,0
Alex,4725673654161314,2019-03-16 06:06:29,fraud_Huels-Hahn,69.14,874 Fred Knolls Apt. 609,Orient,NY,e72d9699c9d19b1f7ef3c792a2e2ebe9,40.407785,-73.28404599999999,0
Alex,4725673654161314,2019-03-17 12:05:40,"fraud_McDermott, Osinski and Morar",37.1,874 Fred Knolls Apt. 609,Orient,NY,979f333b4e1537c9cd4be2af02c8e3f7,41.715313,-73.057348,0
Alex,4725673654161314,2019-03-18 04:56:49,fraud_Kunze Inc,128.8,874 Fred Knolls Apt. 609,Orient,NY,d53350a3f38c0ca81df6f931387fb4fa,41.740416,-72.520138,0
Alex,4725673654161314,2019-03-18 10:02:00,"fraud_Schaefer, McGlynn and Bosco",43.41,874 Fred Knolls Apt. 609,Orient,NY,72da2080b2b34d5217d217f5965fdbf8,40.268721,-71.504837,0
Alex,4725673654161314,2019-03-19 12:18:41,"fraud_Koss, Hansen and Lueilwitz",64.34,874 Fred Knolls Apt. 609,Orient,NY,299e81e14ab1a04519b370a460997b2a,40.993155,-71.408158,0
Alex,4725673654161314,2019-03-21 16:16:42,fraud_Kub-Heaney,90.95,874 Fred Knolls Apt. 609,Orient,NY,990e62d4d035e948b3462f9bdce7c846,41.740439,-72.853835,0
Alex,4725673654161314,2019-03-25 10:44:56,fraud_Bradtke PLC,125.61,874 Fred Knolls Apt. 609,Orient,NY,430f84dd8d69eaf8d9afd95dbc4074cf,41.575967,-72.98259399999999,0
Alex,4725673654161314,2019-03-25 15:11:32,fraud_Dibbert and Sons,166.21,874 Fred Knolls Apt. 609,Orient,NY,daeff2f84026bfe060278c6f59d7a33a,40.929965,-72.080347,0
Alex,4725673654161314,2019-03-25 23:43:53,fraud_Shanahan-Lehner,4.46,874 Fred Knolls Apt. 609,Orient,NY,605396a0e6986d625db4636927fc37f2,41.125217,-73.180339,0
Alex,4725673654161314,2019-03-27 00:06:24,"fraud_Christiansen, Goyette and Schamberger",34.7,874 Fred Knolls Apt. 609,Orient,NY,ee35f45f3628bc3ae1a06d0833ef24e2,41.794806,-71.416812,0
Alex,4725673654161314,2019-03-29 17:43:25,"fraud_Medhurst, Cartwright and Ebert",1.85,874 Fred Knolls Apt. 609,Orient,NY,1ec36d60b72b0892f5e49cad6b5ed5b9,41.613264,-72.748292,0
